"hostname","phase","description","last_modified","modified_by","installed","updated","serialnumber","location","hardware","ansible_group"
"lager-adm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager-netapp10g1","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager-netapp10g2","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager-netapp1g1","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager-netapp1g2","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager1","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager1-adm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager1-rlm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager10","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager11","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager12","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager13","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager14","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager15","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager16","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager17","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager17-adm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager17-rlm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager18","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager18-adm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager18-rlm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager2","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager2-adm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager2-rlm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager25","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager26","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager3","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager3-adm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager3-rlm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager4","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager4-adm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager4-rlm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager5","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager5-adm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager5-rlm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager6","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager6-adm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager6-rlm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager7","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager7-adm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager7-rlm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager8","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager8-adm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager8-rlm","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lager9","other","NULL","2017-07-17 14:13:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","netapp","NULL"
"lageroncommand","service_node","NULL","2017-07-18 15:19:26","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","virtual","NULL"
"license1","other","NULL","2017-07-18 13:50:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","other","NULL"
"license2","other","NULL","2017-07-18 13:50:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","other","NULL"
"license3","other","NULL","2017-07-18 13:50:53","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","other","NULL"
"media01","other","NULL","2017-07-18 13:51:26","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","other","NULL"
"media02","other","NULL","2017-07-18 13:51:26","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","other","NULL"
"media04","other","NULL","2017-07-18 13:51:26","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","other","NULL"
"mekong","other","","2017-07-18 13:19:48","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","database",""
"mohave","other","","2017-07-18 13:19:19","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","database",""
"nsd1","other","NULL","2017-07-18 13:16:56","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn10k","NULL"
"nsd11","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd12","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd13","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd14","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd15","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd16","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd17","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd18","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd2","other","NULL","2017-07-18 13:16:58","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn10k","NULL"
"nsd21","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd22","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd23","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd24","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd25","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd26","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd27","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd28","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd3","other","NULL","2017-07-18 13:17:01","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn10k","NULL"
"nsd31","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd32","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd33","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd34","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd35","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd36","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd37","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd38","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd4","other","NULL","2017-07-18 13:17:03","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn10k","NULL"
"nsd41","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd42","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd43","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd44","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd45","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd46","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd47","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd48","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd5","other","NULL","2017-07-18 13:17:05","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn10k","NULL"
"nsd51","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd52","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd53","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd54","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd55","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd56","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd57","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd58","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd6","other","NULL","2017-07-18 13:17:07","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn10k","NULL"
"nsd61","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd62","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd63","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd64","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd65","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd66","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd67","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd68","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd7","other","NULL","2017-07-18 13:17:10","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn10k","NULL"
"nsd71","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd72","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd73","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd74","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd75","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd76","other","NULL","2017-07-18 13:16:44","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn12k","NULL"
"nsd8","other","NULL","2017-07-18 13:17:12","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","ddn10k","NULL"
"os1access1","other","NULL","2017-07-18 13:15:14","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","object storage","NULL"
"os2access1","other","NULL","2017-07-18 13:15:14","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","object storage","NULL"
"os3access1","other","NULL","2017-07-18 13:15:14","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","object storage","NULL"
"p1014","other","","2017-07-18 14:56:19","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","other",""
"p1015","other","","2017-07-18 14:56:19","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","other",""
"p1016","other","","2017-07-18 14:56:19","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","other",""
"p1017","other","","2017-07-18 14:56:19","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","other",""
"p1018","other","","2017-07-18 14:56:19","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","other",""
"plovdiv","other","","2017-07-18 14:56:19","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","other",""
"qmbpdaemon","service_node","NULL","2017-07-18 15:20:11","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","virtual","NULL"
"remix","other","NULL","2017-07-18 14:56:19","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","other","NULL"
"reqtrack","service_node","NULL","2017-07-18 15:20:31","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","virtual","NULL"
"sciware","service_node","NULL","2017-07-18 15:20:41","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","virtual","NULL"
"slurmbak","service_node","NULL","2017-07-18 15:20:49","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","virtual","NULL"
"slurmctl","service_node","NULL","2017-07-18 15:20:56","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","virtual","NULL"
"slurmdev","service_node","NULL","2017-07-18 15:21:05","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","virtual","NULL"
"sofia","other","","2017-07-18 14:56:19","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","other",""
"spoved","service_node","ansible master/cobbler host for ethernet nodes","2017-07-19 11:50:36","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","virtual","NULL"
"tapir","other","NULL","2017-07-18 18:17:41","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","other","NULL"
"tec","service_node","NULL","2017-07-18 15:21:20","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","virtual","NULL"
"ted","service_node","NULL","2017-07-18 15:21:25","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","virtual","NULL"
"varna","other","","2017-07-18 14:56:19","root","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","None","other",""
"vmh01","service_node","NULL","2017-07-18 15:22:23","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh02","service_node","NULL","2017-07-18 15:22:37","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh03","service_node","NULL","2017-07-18 15:22:41","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh04","service_node","NULL","2017-07-18 15:22:46","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh05","service_node","NULL","2017-07-18 15:22:51","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh06","service_node","NULL","2017-07-18 15:22:55","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh07","service_node","NULL","2017-07-18 15:22:58","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh08","service_node","NULL","2017-07-18 15:23:03","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh09","service_node","NULL","2017-07-18 15:23:09","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh10","service_node","NULL","2017-07-18 15:23:14","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh11","service_node","NULL","2017-07-18 15:23:17","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh12","service_node","NULL","2017-07-18 15:23:21","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh13","service_node","NULL","2017-07-18 15:23:24","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh14","service_node","NULL","2017-07-18 15:23:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh15","service_node","NULL","2017-07-18 15:23:30","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh16","service_node","NULL","2017-07-18 15:23:34","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh17","service_node","NULL","2017-07-18 15:23:37","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh18","service_node","NULL","2017-07-18 15:23:47","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh19","service_node","NULL","2017-07-18 15:23:51","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh20","service_node","NULL","2017-07-18 15:23:59","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh21","service_node","NULL","2017-07-18 15:24:02","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh22","service_node","NULL","2017-07-18 15:24:06","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh23","service_node","NULL","2017-07-18 15:24:11","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh24","service_node","NULL","2017-07-18 15:24:15","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh25","service_node","NULL","2017-07-18 15:24:27","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh26","service_node","NULL","2017-07-18 15:24:31","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
"vmh27","service_node","NULL","2017-07-18 15:24:34","","1970-01-01 00:00:00","1970-01-01 00:00:00","NULL","NULL","vhm","NULL"
