"interface_id","hostname","private_name","primary","interface","designation","mac","ipv4","ipv6"
"8409","cn4046","cn4046-mgmt","0","eth0","mgmt","70:10:6F:B6:E0:BE","10.90.12.106","NULL"
"8410","cn4046","cn4046-e0","0","ib0","e0","0xe0071bffff76d01","10.2.12.106","NULL"
"8411","cn4046","cn4046-ilo","0","iLO4","ilo","70:10:6F:B6:E0:BC","10.4.12.106","NULL"
"8412","cn4047","cn4047-mgmt","0","eth0","mgmt","70:10:6F:B6:D0:8E","10.90.12.107","NULL"
"8413","cn4047","cn4047-e0","0","ib0","e0","0xe0071bffff76b0a","10.2.12.107","NULL"
"8414","cn4047","cn4047-ilo","0","iLO4","ilo","70:10:6F:B6:D0:8C","10.4.12.107","NULL"
"8415","cn4048","cn4048-mgmt","0","eth0","mgmt","70:10:6F:B7:E0:5E","10.90.12.108","NULL"
"8416","cn4048","cn4048-e0","0","ib0","e0","0xe0071bffff73839","10.2.12.108","NULL"
"8417","cn4048","cn4048-ilo","0","iLO4","ilo","70:10:6F:B7:E0:5C","10.4.12.108","NULL"
"8418","cn4049","cn4049-mgmt","0","eth0","mgmt","70:10:6F:B7:E1:22","10.90.12.109","NULL"
"8419","cn4049","cn4049-e0","0","ib0","e0","0xe0071bffff72571","10.2.12.109","NULL"
"8420","cn4049","cn4049-ilo","0","iLO4","ilo","70:10:6F:B7:E1:20","10.4.12.109","NULL"
"8421","cn4050","cn4050-mgmt","0","eth0","mgmt","70:10:6F:B7:E0:E6","10.90.12.110","NULL"
"8422","cn4050","cn4050-e0","0","ib0","e0","0xe0071bffff72eec","10.2.12.110","NULL"
"8423","cn4050","cn4050-ilo","0","iLO4","ilo","70:10:6F:B7:E0:E4","10.4.12.110","NULL"
"8424","cn4051","cn4051-mgmt","0","eth0","mgmt","70:10:6F:B7:E1:F6","10.90.12.111","NULL"
"8425","cn4051","cn4051-e0","0","ib0","e0","0xe0071bffff72dea","10.2.12.111","NULL"
"8426","cn4051","cn4051-ilo","0","iLO4","ilo","70:10:6F:B7:E1:F4","10.4.12.111","NULL"
"8427","cn4052","cn4052-mgmt","0","eth0","mgmt","70:10:6F:B7:E0:06","10.90.12.112","NULL"
"8428","cn4052","cn4052-e0","0","ib0","e0","0xe0071bffff73537","10.2.12.112","NULL"
"8429","cn4052","cn4052-ilo","0","iLO4","ilo","70:10:6F:B7:E0:04","10.4.12.112","NULL"
"8430","cn4053","cn4053-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:8E","10.90.12.113","NULL"
"8431","cn4053","cn4053-e0","0","ib0","e0","0xe0071bffff73837","10.2.12.113","NULL"
"8432","cn4053","cn4053-ilo","0","iLO4","ilo","70:10:6F:B7:C7:8C","10.4.12.113","NULL"
"8433","cn4054","cn4054-mgmt","0","eth0","mgmt","70:10:6F:B7:E2:6A","10.90.12.114","NULL"
"8434","cn4054","cn4054-e0","0","ib0","e0","0xe0071bffff7353f","10.2.12.114","NULL"
"8435","cn4054","cn4054-ilo","0","iLO4","ilo","70:10:6F:B7:E2:68","10.4.12.114","NULL"
"8436","cn4055","cn4055-mgmt","0","eth0","mgmt","70:10:6F:B7:E1:8A","10.90.12.115","NULL"
"8437","cn4055","cn4055-e0","0","ib0","e0","0xe0071bffff73433","10.2.12.115","NULL"
"8438","cn4055","cn4055-ilo","0","iLO4","ilo","70:10:6F:B7:E1:88","10.4.12.115","NULL"
"8439","cn4056","cn4056-mgmt","0","eth0","mgmt","70:10:6F:B7:26:E0","10.90.12.116","NULL"
"8440","cn4056","cn4056-e0","0","ib0","e0","0xe0071bffff72572","10.2.12.116","NULL"
"8441","cn4056","cn4056-ilo","0","iLO4","ilo","70:10:6F:B7:26:DE","10.4.12.116","NULL"
"8442","cn4057","cn4057-mgmt","0","eth0","mgmt","70:10:6F:B7:26:D4","10.90.12.117","NULL"
"8443","cn4057","cn4057-e0","0","ib0","e0","0xe0071bffff76319","10.2.12.117","NULL"
"8444","cn4057","cn4057-ilo","0","iLO4","ilo","70:10:6F:B7:26:D2","10.4.12.117","NULL"
"8445","cn4058","cn4058-mgmt","0","eth0","mgmt","70:10:6F:B7:26:DC","10.90.12.118","NULL"
"8446","cn4058","cn4058-e0","0","ib0","e0","0xe0071bffff7383a","10.2.12.118","NULL"
"8447","cn4058","cn4058-ilo","0","iLO4","ilo","70:10:6F:B7:26:DA","10.4.12.118","NULL"
"8448","cn4059","cn4059-mgmt","0","eth0","mgmt","70:10:6F:B7:26:EC","10.90.12.119","NULL"
"8449","cn4059","cn4059-e0","0","ib0","e0","0xe0071bffff73b32","10.2.12.119","NULL"
"8450","cn4059","cn4059-ilo","0","iLO4","ilo","70:10:6F:B7:26:EA","10.4.12.119","NULL"
"8451","cn4060","cn4060-mgmt","0","eth0","mgmt","70:10:6F:B7:E0:16","10.90.12.120","NULL"
"8452","cn4060","cn4060-e0","0","ib0","e0","0xe0071bffff72ee8","10.2.12.120","NULL"
"8453","cn4060","cn4060-ilo","0","iLO4","ilo","70:10:6F:B7:E0:14","10.4.12.120","NULL"
"8454","cn4061","cn4061-mgmt","0","eth0","mgmt","70:10:6F:B7:DB:9A","10.90.12.121","NULL"
"8455","cn4061","cn4061-e0","0","ib0","e0","0xe0071bffff72fe1","10.2.12.121","NULL"
"8456","cn4061","cn4061-ilo","0","iLO4","ilo","70:10:6F:B7:DB:98","10.4.12.121","NULL"
"8457","cn4062","cn4062-mgmt","0","eth0","mgmt","70:10:6F:4A:3C:34","10.90.12.122","NULL"
"8458","cn4062","cn4062-e0","0","ib0","e0","0xe0071bffff76019","10.2.12.122","NULL"
"8459","cn4062","cn4062-ilo","0","iLO4","ilo","70:10:6F:4A:3C:32","10.4.12.122","NULL"
"8460","cn4063","cn4063-mgmt","0","eth0","mgmt","70:10:6F:B6:DD:E2","10.90.12.123","NULL"
"8461","cn4063","cn4063-e0","0","ib0","e0","0xe0071bffff72eeb","10.2.12.123","NULL"
"8462","cn4063","cn4063-ilo","0","iLO4","ilo","70:10:6F:B6:DD:E0","10.4.12.123","NULL"
"8463","cn4064","cn4064-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:72","10.90.12.124","NULL"
"8464","cn4064","cn4064-e0","0","ib0","e0","0xe0071bffff7383b","10.2.12.124","NULL"
"8465","cn4064","cn4064-ilo","0","iLO4","ilo","70:10:6F:B7:C9:70","10.4.12.124","NULL"
"8466","cn4065","cn4065-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:AE","10.90.12.125","NULL"
"8467","cn4065","cn4065-e0","0","ib0","e0","0xe0071bffff7313e","10.2.12.125","NULL"
"8468","cn4065","cn4065-ilo","0","iLO4","ilo","70:10:6F:B7:C9:AC","10.4.12.125","NULL"
"8469","cn4066","cn4066-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:96","10.90.12.126","NULL"
"8470","cn4066","cn4066-e0","0","ib0","e0","0xe0071bffff7383c","10.2.12.126","NULL"
"8471","cn4066","cn4066-ilo","0","iLO4","ilo","70:10:6F:B7:C7:94","10.4.12.126","NULL"
"8472","cn4067","cn4067-mgmt","0","eth0","mgmt","70:10:6F:B7:2A:A8","10.90.12.127","NULL"
"8473","cn4067","cn4067-e0","0","ib0","e0","0xe0071bffff73836","10.2.12.127","NULL"
"8474","cn4067","cn4067-ilo","0","iLO4","ilo","70:10:6F:B7:2A:A6","10.4.12.127","NULL"
"8475","cn4068","cn4068-mgmt","0","eth0","mgmt","70:10:6F:B6:D0:2E","10.90.12.128","NULL"
"8476","cn4068","cn4068-e0","0","ib0","e0","0xe0071bffff72576","10.2.12.128","NULL"
"8477","cn4068","cn4068-ilo","0","iLO4","ilo","70:10:6F:B6:D0:2C","10.4.12.128","NULL"
"8478","cn4069","cn4069-mgmt","0","eth0","mgmt","70:10:6F:B6:D5:46","10.90.12.129","NULL"
"8479","cn4069","cn4069-e0","0","ib0","e0","0xe0071bffff727e8","10.2.12.129","NULL"
"8480","cn4069","cn4069-ilo","0","iLO4","ilo","70:10:6F:B6:D5:44","10.4.12.129","NULL"
"8481","cn4070","cn4070-mgmt","0","eth0","mgmt","70:10:6F:B6:E3:96","10.90.12.130","NULL"
"8482","cn4070","cn4070-e0","0","ib0","e0","0xe0071bffff727ed","10.2.12.130","NULL"
"8483","cn4070","cn4070-ilo","0","iLO4","ilo","70:10:6F:B6:E3:94","10.4.12.130","NULL"
"8484","cn4071","cn4071-mgmt","0","eth0","mgmt","70:10:6F:B6:D5:16","10.90.12.131","NULL"
"8485","cn4071","cn4071-e0","0","ib0","e0","0xe0071bffff72575","10.2.12.131","NULL"
"8486","cn4071","cn4071-ilo","0","iLO4","ilo","70:10:6F:B6:D5:14","10.4.12.131","NULL"
"8487","cn4072","cn4072-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:96","10.90.12.132","NULL"
"8488","cn4072","cn4072-e0","0","ib0","e0","0xe0071bffff727e4","10.2.12.132","NULL"
"8489","cn4072","cn4072-ilo","0","iLO4","ilo","70:10:6F:B7:C9:94","10.4.12.132","NULL"
"8490","cn4073","cn4073-mgmt","0","eth0","mgmt","70:10:6F:B7:CA:0E","10.90.12.133","NULL"
"8491","cn4073","cn4073-e0","0","ib0","e0","0xe0071bffff72660","10.2.12.133","NULL"
"8492","cn4073","cn4073-ilo","0","iLO4","ilo","70:10:6F:B7:CA:0C","10.4.12.133","NULL"
"8493","cn4074","cn4074-mgmt","0","eth0","mgmt","70:10:6F:B7:2C:A0","10.90.12.134","NULL"
"8494","cn4074","cn4074-e0","0","ib0","e0","0xe0071bffff72353","10.2.12.134","NULL"
"8495","cn4074","cn4074-ilo","0","iLO4","ilo","70:10:6F:B7:2C:9E","10.4.12.134","NULL"
"8496","cn4075","cn4075-mgmt","0","eth0","mgmt","70:10:6F:B7:2F:98","10.90.12.135","NULL"
"8497","cn4075","cn4075-e0","0","ib0","e0","0xe0071bffff7247d","10.2.12.135","NULL"
"8498","cn4075","cn4075-ilo","0","iLO4","ilo","70:10:6F:B7:2F:96","10.4.12.135","NULL"
"8499","cn4076","cn4076-mgmt","0","eth0","mgmt","70:10:6F:B7:2B:EC","10.90.12.136","NULL"
"8500","cn4076","cn4076-e0","0","ib0","e0","0xe0071bffff722f4","10.2.12.136","NULL"
"8501","cn4076","cn4076-ilo","0","iLO4","ilo","70:10:6F:B7:2B:EA","10.4.12.136","NULL"
"8502","cn4077","cn4077-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:C2","10.90.12.137","NULL"
"8503","cn4077","cn4077-e0","0","ib0","e0","0xe0071bffff7267e","10.2.12.137","NULL"
"8504","cn4077","cn4077-ilo","0","iLO4","ilo","70:10:6F:B7:C7:C0","10.4.12.137","NULL"
"8505","cn4078","cn4078-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:D6","10.90.12.138","NULL"
"8506","cn4078","cn4078-e0","0","ib0","e0","0xe0071bffff723f0","10.2.12.138","NULL"
"8507","cn4078","cn4078-ilo","0","iLO4","ilo","70:10:6F:B7:C9:D4","10.4.12.138","NULL"
"8508","cn4079","cn4079-mgmt","0","eth0","mgmt","70:10:6F:B7:34:DC","10.90.12.139","NULL"
"8509","cn4079","cn4079-e0","0","ib0","e0","0xe0071bffff7267f","10.2.12.139","NULL"
"8510","cn4079","cn4079-ilo","0","iLO4","ilo","70:10:6F:B7:34:DA","10.4.12.139","NULL"
"8511","cn4080","cn4080-mgmt","0","eth0","mgmt","70:10:6F:B6:D2:7A","10.90.12.140","NULL"
"8512","cn4080","cn4080-e0","0","ib0","e0","0xe0071bffff722f8","10.2.12.140","NULL"
"8513","cn4080","cn4080-ilo","0","iLO4","ilo","70:10:6F:B6:D2:78","10.4.12.140","NULL"
"8514","cn4081","cn4081-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:EE","10.90.12.141","NULL"
"8515","cn4081","cn4081-e0","0","ib0","e0","0xe0071bffff73938","10.2.12.141","NULL"
"8516","cn4081","cn4081-ilo","0","iLO4","ilo","70:10:6F:B7:C9:EC","10.4.12.141","NULL"
"8517","cn4082","cn4082-mgmt","0","eth0","mgmt","70:10:6F:B7:C8:E6","10.90.12.142","NULL"
"8518","cn4082","cn4082-e0","0","ib0","e0","0xe0071bffff7324e","10.2.12.142","NULL"
"8519","cn4082","cn4082-ilo","0","iLO4","ilo","70:10:6F:B7:C8:E4","10.4.12.142","NULL"
"8520","cn4083","cn4083-mgmt","0","eth0","mgmt","70:10:6F:B7:2C:9C","10.90.12.143","NULL"
"8521","cn4083","cn4083-e0","0","ib0","e0","0xe0071bffff7324f","10.2.12.143","NULL"
"8522","cn4083","cn4083-ilo","0","iLO4","ilo","70:10:6F:B7:2C:9A","10.4.12.143","NULL"
"8523","cn4084","cn4084-mgmt","0","eth0","mgmt","70:10:6F:B7:2F:80","10.90.12.144","NULL"
"8524","cn4084","cn4084-e0","0","ib0","e0","0xe0071bffff723f2","10.2.12.144","NULL"
"8525","cn4084","cn4084-ilo","0","iLO4","ilo","70:10:6F:B7:2F:7E","10.4.12.144","NULL"
"8526","cn4085","cn4085-mgmt","0","eth0","mgmt","70:10:6F:B7:CA:12","10.90.12.145","NULL"
"8527","cn4085","cn4085-e0","0","ib0","e0","0xe0071bffff72574","10.2.12.145","NULL"
"8528","cn4085","cn4085-ilo","0","iLO4","ilo","70:10:6F:B7:CA:10","10.4.12.145","NULL"
"8529","cn4086","cn4086-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:9A","10.90.12.146","NULL"
"8530","cn4086","cn4086-e0","0","ib0","e0","0xe0071bffff7324c","10.2.12.146","NULL"
"8531","cn4086","cn4086-ilo","0","iLO4","ilo","70:10:6F:B7:C9:98","10.4.12.146","NULL"
"8532","cn4087","cn4087-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:C6","10.90.12.147","NULL"
"8533","cn4087","cn4087-e0","0","ib0","e0","0xe0071bffff72570","10.2.12.147","NULL"
"8534","cn4087","cn4087-ilo","0","iLO4","ilo","70:10:6F:B7:C9:C4","10.4.12.147","NULL"
"8535","cn4088","cn4088-mgmt","0","eth0","mgmt","70:10:6F:B7:2A:B4","10.90.12.148","NULL"
"8536","cn4088","cn4088-e0","0","ib0","e0","0xe0071bffff73232","10.2.12.148","NULL"
"8537","cn4088","cn4088-ilo","0","iLO4","ilo","70:10:6F:B7:2A:B2","10.4.12.148","NULL"
"8538","cn4089","cn4089-mgmt","0","eth0","mgmt","70:10:6F:B7:2B:A0","10.90.12.149","NULL"
"8539","cn4089","cn4089-e0","0","ib0","e0","0xe0071bffff73235","10.2.12.149","NULL"
"8540","cn4089","cn4089-ilo","0","iLO4","ilo","70:10:6F:B7:2B:9E","10.4.12.149","NULL"
"8541","cn4090","cn4090-mgmt","0","eth0","mgmt","70:10:6F:B7:2A:44","10.90.12.150","NULL"
"8542","cn4090","cn4090-e0","0","ib0","e0","0xe0071bffff727ee","10.2.12.150","NULL"
"8543","cn4090","cn4090-ilo","0","iLO4","ilo","70:10:6F:B7:2A:42","10.4.12.150","NULL"
"8544","cn4091","cn4091-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:BA","10.90.12.151","NULL"
"8545","cn4091","cn4091-e0","0","ib0","e0","0xe0071bffff73231","10.2.12.151","NULL"
"8546","cn4091","cn4091-ilo","0","iLO4","ilo","70:10:6F:B7:C7:B8","10.4.12.151","NULL"
"8547","cn4092","cn4092-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:BE","10.90.12.152","NULL"
"8548","cn4092","cn4092-e0","0","ib0","e0","0xe0071bffff73340","10.2.12.152","NULL"
"8549","cn4092","cn4092-ilo","0","iLO4","ilo","70:10:6F:B7:C7:BC","10.4.12.152","NULL"
"8550","cn4093","cn4093-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:62","10.90.12.153","NULL"
"8551","cn4093","cn4093-e0","0","ib0","e0","0xe0071bffff73c3d","10.2.12.153","NULL"
"8552","cn4093","cn4093-ilo","0","iLO4","ilo","70:10:6F:B7:C9:60","10.4.12.153","NULL"
"8553","cn4094","cn4094-mgmt","0","eth0","mgmt","70:10:6F:B7:CA:06","10.90.12.154","NULL"
"8554","cn4094","cn4094-e0","0","ib0","e0","0xe0071bffff7313f","10.2.12.154","NULL"
"8555","cn4094","cn4094-ilo","0","iLO4","ilo","70:10:6F:B7:CA:04","10.4.12.154","NULL"
"8556","cn4095","cn4095-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:5E","10.90.12.155","NULL"
"8557","cn4095","cn4095-e0","0","ib0","e0","0xe0071bffff73233","10.2.12.155","NULL"
"8558","cn4095","cn4095-ilo","0","iLO4","ilo","70:10:6F:B7:C9:5C","10.4.12.155","NULL"
"8559","cn4096","cn4096-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:D6","10.90.12.156","NULL"
"8560","cn4096","cn4096-e0","0","ib0","e0","0xe0071bffff7247c","10.2.12.156","NULL"
"8561","cn4096","cn4096-ilo","0","iLO4","ilo","70:10:6F:B7:C7:D4","10.4.12.156","NULL"
"8562","cn4097","cn4097-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:B2","10.90.12.157","NULL"
"8563","cn4097","cn4097-e0","0","ib0","e0","0xe0071bffff7236a","10.2.12.157","NULL"
"8564","cn4097","cn4097-ilo","0","iLO4","ilo","70:10:6F:B7:C9:B0","10.4.12.157","NULL"
"8565","cn4098","cn4098-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:8E","10.90.12.158","NULL"
"8566","cn4098","cn4098-e0","0","ib0","e0","0xe0071bffff73936","10.2.12.158","NULL"
"8567","cn4098","cn4098-ilo","0","iLO4","ilo","70:10:6F:B7:C9:8C","10.4.12.158","NULL"
"8568","cn4099","cn4099-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:F2","10.90.12.159","NULL"
"8569","cn4099","cn4099-e0","0","ib0","e0","0xe0071bffff7247b","10.2.12.159","NULL"
"8570","cn4099","cn4099-ilo","0","iLO4","ilo","70:10:6F:B7:C9:F0","10.4.12.159","NULL"
"8571","cn4100","cn4100-mgmt","0","eth0","mgmt","70:10:6F:B7:C8:02","10.90.12.160","NULL"
"8572","cn4100","cn4100-e0","0","ib0","e0","0x70106fffffa5d9a","10.2.12.160","NULL"
"8573","cn4100","cn4100-ilo","0","iLO4","ilo","70:10:6F:B7:C8:00","10.4.12.160","NULL"
"8574","cn4101","cn4101-mgmt","0","eth0","mgmt","70:10:6F:B7:CB:1A","10.90.12.161","NULL"
"8575","cn4101","cn4101-e0","0","ib0","e0","0x70106fffffa5d9e","10.2.12.161","NULL"
"8576","cn4101","cn4101-ilo","0","iLO4","ilo","70:10:6F:B7:CB:18","10.4.12.161","NULL"
"8577","cn4102","cn4102-mgmt","0","eth0","mgmt","70:10:6F:B7:CD:42","10.90.12.162","NULL"
"8578","cn4102","cn4102-e0","0","ib0","e0","0xe0071bffff7394f","10.2.12.162","NULL"
"8579","cn4102","cn4102-ilo","0","iLO4","ilo","70:10:6F:B7:CD:40","10.4.12.162","NULL"
"8580","cn4103","cn4103-mgmt","0","eth0","mgmt","70:10:6F:B7:CD:12","10.90.12.163","NULL"
"8581","cn4103","cn4103-e0","0","ib0","e0","0x70106fffffa5e91","10.2.12.163","NULL"
"8582","cn4103","cn4103-ilo","0","iLO4","ilo","70:10:6F:B7:CD:10","10.4.12.163","NULL"
"8583","cn4104","cn4104-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:DA","10.90.12.164","NULL"
"8584","cn4104","cn4104-e0","0","ib0","e0","0xe0071bffff68e5d","10.2.12.164","NULL"
"8585","cn4104","cn4104-ilo","0","iLO4","ilo","70:10:6F:B7:C9:D8","10.4.12.164","NULL"
"8586","cn4105","cn4105-mgmt","0","eth0","mgmt","70:10:6F:B7:CE:EE","10.90.12.165","NULL"
"8587","cn4105","cn4105-e0","0","ib0","e0","0xe0071bffff6830c","10.2.12.165","NULL"
"8588","cn4105","cn4105-ilo","0","iLO4","ilo","70:10:6F:B7:CE:EC","10.4.12.165","NULL"
"8589","cn4106","cn4106-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:5A","10.90.12.166","NULL"
"8590","cn4106","cn4106-e0","0","ib0","e0","0xe0071bffff68e5a","10.2.12.166","NULL"
"8591","cn4106","cn4106-ilo","0","iLO4","ilo","70:10:6F:B7:C7:58","10.4.12.166","NULL"
"8592","cn4107","cn4107-mgmt","0","eth0","mgmt","70:10:6F:B7:C8:CE","10.90.12.167","NULL"
"8593","cn4107","cn4107-e0","0","ib0","e0","0x70106fffffa52af","10.2.12.167","NULL"
"8594","cn4107","cn4107-ilo","0","iLO4","ilo","70:10:6F:B7:C8:CC","10.4.12.167","NULL"
"8595","cn4108","cn4108-mgmt","0","eth0","mgmt","70:10:6F:B7:CE:D6","10.90.12.168","NULL"
"8596","cn4108","cn4108-e0","0","ib0","e0","0xe0071bffff6840d","10.2.12.168","NULL"
"8597","cn4108","cn4108-ilo","0","iLO4","ilo","70:10:6F:B7:CE:D4","10.4.12.168","NULL"
"8598","cn4109","cn4109-mgmt","0","eth0","mgmt","70:10:6F:B7:CD:92","10.90.12.169","NULL"
"8599","cn4109","cn4109-e0","0","ib0","e0","0xe0071bffff6820c","10.2.12.169","NULL"
"8600","cn4109","cn4109-ilo","0","iLO4","ilo","70:10:6F:B7:CD:90","10.4.12.169","NULL"
"8601","cn4110","cn4110-mgmt","0","eth0","mgmt","70:10:6F:B7:C8:42","10.90.12.170","NULL"
"8602","cn4110","cn4110-e0","0","ib0","e0","0xe0071bffff6816a","10.2.12.170","NULL"
"8603","cn4110","cn4110-ilo","0","iLO4","ilo","70:10:6F:B7:C8:40","10.4.12.170","NULL"
"8604","cn4111","cn4111-mgmt","0","eth0","mgmt","70:10:6F:B7:D0:66","10.90.12.171","NULL"
"8605","cn4111","cn4111-e0","0","ib0","e0","0xe0071bffff6840f","10.2.12.171","NULL"
"8606","cn4111","cn4111-ilo","0","iLO4","ilo","70:10:6F:B7:D0:64","10.4.12.171","NULL"
"8607","cn4112","cn4112-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:72","10.90.12.172","NULL"
"8608","cn4112","cn4112-e0","0","ib0","e0","0xe0071bffff6816c","10.2.12.172","NULL"
"8609","cn4112","cn4112-ilo","0","iLO4","ilo","70:10:6F:B7:C7:70","10.4.12.172","NULL"
"8610","cn4113","cn4113-mgmt","0","eth0","mgmt","70:10:6F:B7:CA:3A","10.90.12.173","NULL"
"8611","cn4113","cn4113-e0","0","ib0","e0","0xe0071bffff7393f","10.2.12.173","NULL"
"8612","cn4113","cn4113-ilo","0","iLO4","ilo","70:10:6F:B7:CA:38","10.4.12.173","NULL"
"8613","cn4114","cn4114-mgmt","0","eth0","mgmt","70:10:6F:B7:CA:4E","10.90.12.174","NULL"
"8614","cn4114","cn4114-e0","0","ib0","e0","0xe0071bffff66b70","10.2.12.174","NULL"
"8615","cn4114","cn4114-ilo","0","iLO4","ilo","70:10:6F:B7:CA:4C","10.4.12.174","NULL"
"8616","cn4115","cn4115-mgmt","0","eth0","mgmt","70:10:6F:B7:CA:4A","10.90.12.175","NULL"
"8617","cn4115","cn4115-e0","0","ib0","e0","0xe0071bffff68e59","10.2.12.175","NULL"
"8618","cn4115","cn4115-ilo","0","iLO4","ilo","70:10:6F:B7:CA:48","10.4.12.175","NULL"
"8619","cn4116","cn4116-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:CA","10.90.12.176","NULL"
"8620","cn4116","cn4116-e0","0","ib0","e0","0xe0071bffff66a7f","10.2.12.176","NULL"
"8621","cn4116","cn4116-ilo","0","iLO4","ilo","70:10:6F:B7:C7:C8","10.4.12.176","NULL"
"8622","cn4117","cn4117-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:AA","10.90.12.177","NULL"
"8623","cn4117","cn4117-e0","0","ib0","e0","0xe0071bffff73d33","10.2.12.177","NULL"
"8624","cn4117","cn4117-ilo","0","iLO4","ilo","70:10:6F:B7:C7:A8","10.4.12.177","NULL"
"8625","cn4118","cn4118-mgmt","0","eth0","mgmt","70:10:6F:B7:CA:EA","10.90.12.178","NULL"
"8626","cn4118","cn4118-e0","0","ib0","e0","0xe0071bffff73b3b","10.2.12.178","NULL"
"8627","cn4118","cn4118-ilo","0","iLO4","ilo","70:10:6F:B7:CA:E8","10.4.12.178","NULL"
"8628","cn4119","cn4119-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:D2","10.90.12.179","NULL"
"8629","cn4119","cn4119-e0","0","ib0","e0","0xe0071bffff73b38","10.2.12.179","NULL"
"8630","cn4119","cn4119-ilo","0","iLO4","ilo","70:10:6F:B7:C9:D0","10.4.12.179","NULL"
"8631","cn4120","cn4120-mgmt","0","eth0","mgmt","70:10:6F:B7:CE:7E","10.90.12.180","NULL"
"8632","cn4120","cn4120-e0","0","ib0","e0","0xe0071bffff68e5c","10.2.12.180","NULL"
"8633","cn4120","cn4120-ilo","0","iLO4","ilo","70:10:6F:B7:CE:7C","10.4.12.180","NULL"
"8634","cn4121","cn4121-mgmt","0","eth0","mgmt","70:10:6F:B7:D0:3A","10.90.12.181","NULL"
"8635","cn4121","cn4121-e0","0","ib0","e0","0xe0071bffff67de6","10.2.12.181","NULL"
"8636","cn4121","cn4121-ilo","0","iLO4","ilo","70:10:6F:B7:D0:38","10.4.12.181","NULL"
"8637","cn4122","cn4122-mgmt","0","eth0","mgmt","70:10:6F:B7:CF:FE","10.90.12.182","NULL"
"8638","cn4122","cn4122-e0","0","ib0","e0","0xe0071bffff724f5","10.2.12.182","NULL"
"8639","cn4122","cn4122-ilo","0","iLO4","ilo","70:10:6F:B7:CF:FC","10.4.12.182","NULL"
"8640","cn4123","cn4123-mgmt","0","eth0","mgmt","70:10:6F:B7:C8:26","10.90.12.183","NULL"
"8641","cn4123","cn4123-e0","0","ib0","e0","0xe0071bffff722fd","10.2.12.183","NULL"
"8642","cn4123","cn4123-ilo","0","iLO4","ilo","70:10:6F:B7:C8:24","10.4.12.183","NULL"
"8643","cn4124","cn4124-mgmt","0","eth0","mgmt","70:10:6F:B7:D0:4E","10.90.12.184","NULL"
"8644","cn4124","cn4124-e0","0","ib0","e0","0x70106fffffa51a5","10.2.12.184","NULL"
"8645","cn4124","cn4124-ilo","0","iLO4","ilo","70:10:6F:B7:D0:4C","10.4.12.184","NULL"
"8646","cn4125","cn4125-mgmt","0","eth0","mgmt","70:10:6F:B7:C9:76","10.90.12.185","NULL"
"8647","cn4125","cn4125-e0","0","ib0","e0","0xe0071bffff6616e","10.2.12.185","NULL"
"8648","cn4125","cn4125-ilo","0","iLO4","ilo","70:10:6F:B7:C9:74","10.4.12.185","NULL"
"8649","cn4126","cn4126-mgmt","0","eth0","mgmt","70:10:6F:B7:C7:5E","10.90.12.186","NULL"
"8650","cn4126","cn4126-e0","0","ib0","e0","0xe0071bffff68e5b","10.2.12.186","NULL"
"8651","cn4126","cn4126-ilo","0","iLO4","ilo","70:10:6F:B7:C7:5C","10.4.12.186","NULL"
"8652","cn4127","cn4127-mgmt","0","eth0","mgmt","70:10:6F:B7:CF:EE","10.90.12.187","NULL"
"8653","cn4127","cn4127-e0","0","ib0","e0","0xe0071bffff68260","10.2.12.187","NULL"
"8654","cn4127","cn4127-ilo","0","iLO4","ilo","70:10:6F:B7:CF:EC","10.4.12.187","NULL"
"8655","cn4128","cn4128-mgmt","0","eth0","mgmt","70:10:6F:B7:CA:EE","10.90.12.188","NULL"
"8656","cn4128","cn4128-e0","0","ib0","e0","0x70106fffffa53a4","10.2.12.188","NULL"
"8657","cn4128","cn4128-ilo","0","iLO4","ilo","70:10:6F:B7:CA:EC","10.4.12.188","NULL"
"8658","cn4129","cn4129-mgmt","0","eth0","mgmt","70:10:6F:B7:DB:42","10.90.12.189","NULL"
